cam,frame,image_name,direction,component_id,area,bbox_x,bbox_y,bbox_w,bbox_h,centroid_x,centroid_y,near_point_count,near_score_sum,min_center_dist,top_point_ids,top_point_scores
22,240,c22_f000240,inner,16,82,368,413,6,22,369.7682926829268,424.0243902439024,542,43.90838623046875,0.0,15943;44650;12164;42915;21365;22487;26518;33181,0.681667;0.672667;0.577521;0.575556;0.575556;0.549275;0.522511;0.521626
22,240,c22_f000240,outer,19,1035,377,452,27,106,392.75458937198067,501.3710144927536,4853,905.4500732421875,0.0,13252;8441;6245;7345;1375;383;4133;5382,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,240,c22_f000240,outer,9,1055,283,243,99,121,338.3658767772512,299.90900473933647,1346,223.25418090820312,0.0,22527;17616;32807;1258;26250;1254;7609;19613,1.000000;1.000000;0.946944;0.916690;0.905985;0.897130;0.893861;0.893755
22,240,c22_f000240,outer,21,389,422,518,25,25,434.7917737789203,531.8431876606684,1836,469.5808410644531,0.0,16056;16049;12748;15865;2159;517;5523;6333,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,240,c22_f000240,outer,22,728,360,546,72,37,400.3557692307692,569.6236263736264,1615,244.14840698242188,0.0,1476;31465;24295;32183;19085;14873;23172;9230,1.000000;1.000000;1.000000;1.000000;1.000000;0.999971;0.976142;0.946944
22,300,c22_f000300,inner,10,298,438,448,10,73,442.80536912751677,483.3154362416107,1694,303.0108947753906,0.0,26978;26880;23198;24510;13846;10258;15252;17787,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,300,c22_f000300,inner,9,412,438,339,13,90,445.4101941747573,379.81067961165047,974,137.0305633544922,0.0,14555;7166;2557;5027;8167;17401;12742;3423,0.946944;0.946944;0.936153;0.893889;0.893889;0.847856;0.840833;0.840833
22,300,c22_f000300,inner,4,94,429,202,13,22,433.1063829787234,213.6595744680851,1220,272.20172119140625,0.0,18770;3399;23719;45351;39077;23727;27963;34265,1.000000;1.000000;1.000000;1.000000;1.000000;0.990189;0.990189;0.990189
22,300,c22_f000300,inner,11,35,383,500,4,11,384.8,504.8,1120,225.83596801757812,0.0,26629;41999;41185;22549;13734;18125;32762;46655,1.000000;1.000000;1.000000;1.000000;0.999999;0.990189;0.990189;0.954339
22,300,c22_f000300,outer,13,2276,357,428,67,121,402.1366432337434,493.0079086115993,7694,1669.268310546875,0.0,1389;1358;930;1077;58;36;735;866,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,300,c22_f000300,outer,9,1903,297,254,88,244,352.9253809774041,353.56016815554386,3993,764.4727783203125,0.0,7231;6586;5300;6191;175;29;2692;3086,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,300,c22_f000300,outer,16,552,394,530,52,62,427.3949275362319,570.7028985507246,1191,276.4145812988281,0.0,14765;13141;5975;7579;2636;722;3062;3125,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,300,c22_f000300,outer,7,421,368,209,30,56,381.2969121140143,237.36342042755345,706,137.04869079589844,0.0,7684;40315;21672;27516;25109;10664;20365;34584,1.000000;1.000000;1.000000;0.976142;0.951148;0.943282;0.923928;0.913004
22,360,c22_f000360,inner,13,70,356,308,8,12,359.62857142857143,313.8,834,193.0155487060547,0.0,37221;40423;11050;21451;12694;18212;21754;19597,0.999998;0.999987;0.997105;0.990150;0.958728;0.946944;0.931303;0.923928
22,360,c22_f000360,inner,18,212,443,401,5,51,445.07547169811323,425.85377358490564,506,50.61711883544922,0.0,46067;30487;1776;41340;3341;33335;28827;31360,0.840833;0.734722;0.728386;0.714500;0.695711;0.665008;0.657084;0.628563
22,360,c22_f000360,inner,5,77,427,208,14,15,432.4025974025974,215.80519480519482,431,73.09807586669922,0.0,10733;25801;28266;46193;27357;25163;35048;20792,0.999996;0.969659;0.946944;0.936153;0.840833;0.838607;0.838607;0.828081
22,360,c22_f000360,inner,12,117,334,276,25,20,345.86324786324786,285.22222222222223,211,18.119426727294922,0.0,27703;7240;43640;2830;3418;24211;9449;37190,0.710653;0.580000;0.468209;0.461205;0.456717;0.449001;0.432385;0.428954
22,360,c22_f000360,outer,18,1052,381,420,29,142,400.2813688212928,475.1425855513308,4787,1010.5365600585938,0.0,3968;3958;2146;3243;133;36;866;1524,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,360,c22_f000360,outer,19,1204,340,440,58,124,365.62541528239205,512.6926910299003,2494,568.671630859375,0.0,6333;5755;5523;5694;847;78;2058;2159,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,360,c22_f000360,outer,12,322,358,275,11,57,363.0248447204969,302.3198757763975,1193,334.2537841796875,0.0,23615;23610;22627;23333;18212;8982;19502;20226,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,360,c22_f000360,outer,8,609,278,222,90,52,330.2298850574713,254.1247947454844,524,91.589111328125,0.0,10664;21672;20502;32465;13954;7684;20365;10580,0.943282;0.923928;0.897130;0.893889;0.832224;0.817817;0.817817;0.802508
22,420,c22_f000420,inner,11,218,349,316,32,12,366.04128440366975,321.43119266055044,696,85.46931457519531,0.0,29512;24052;46298;43794;40351;37541;21630;35546,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999898;0.991121
22,420,c22_f000420,inner,12,168,449,327,8,44,451.79761904761904,349.1190476190476,533,54.373748779296875,0.0,17616;1254;22527;18410;22986;23523;26722;19081,1.000000;1.000000;0.946944;0.891435;0.830996;0.681667;0.681448;0.658650
22,420,c22_f000420,inner,16,146,456,412,6,42,458.28767123287673,433.94520547945206,730,45.19191360473633,0.0,19719;11397;43594;13349;6846;32703;46776;7551,0.522496;0.499543;0.498518;0.469444;0.446428;0.442326;0.433313;0.424199
22,420,c22_f000420,inner,7,81,438,224,19,16,447.75308641975306,231.11111111111111,290,16.014482498168945,0.0,3888;13216;25163;46193;22615;4605;35632;26307,0.437456;0.402940;0.398653;0.391422;0.391422;0.384400;0.383335;0.340787
22,420,c22_f000420,outer,16,1025,386,458,41,112,403.9717073170732,516.5356097560975,2797,616.1478271484375,0.0,5382;5323;3786;5070;2088;36;2975;3567,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,420,c22_f000420,outer,14,687,422,452,38,123,439.0640465793304,518.7016011644832,3109,654.4866943359375,0.0,13991;13756;3968;8441;735;691;1090;3924,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,420,c22_f000420,outer,17,999,351,471,37,136,364.20520520520523,545.6386386386387,1220,202.96011352539062,0.0,32294;27261;20334;36137;40863;46360;28058;16191,1.000000;1.000000;1.000000;1.000000;0.999994;0.999819;0.997993;0.985655
22,420,c22_f000420,outer,1,755,368,139,41,99,394.52317880794703,186.68079470198674,1237,190.72543334960938,0.0,21682;1489;22680;33934;32352;20491;28068;34265,1.000000;1.000000;1.000000;1.000000;1.000000;0.946944;0.946944;0.946944
22,480,c22_f000480,inner,9,193,447,340,10,40,451.46632124352334,358.3834196891192,836,123.40477752685547,0.0,29959;14668;21055;31217;14587;2893;11705;30337,1.000000;1.000000;0.946944;0.946944;0.946944;0.946944;0.935888;0.934398
22,480,c22_f000480,inner,15,48,441,460,6,12,443.5625,465.5625,1207,187.38339233398438,0.0,22391;29297;19143;42660;19552;44277;46036;34707,1.000000;1.000000;0.990189;0.984996;0.946944;0.896843;0.879865;0.873982
22,480,c22_f000480,inner,6,269,429,229,25,57,440.724907063197,258.58736059479554,280,6.640606880187988,0.0,41951;30066;40278;44363;9135;43791;32794;28705,0.262293;0.156183;0.076743;0.057094;0.057094;0.054032;0.053436;0.051836
22,480,c22_f000480,inner,2,95,436,143,15,17,443.5578947368421,150.8,76,1.9857618808746338,0.0,32651;42405;36714;23778;13221;34760;26887;19507,0.048475;0.044987;0.044981;0.044966;0.044963;0.044951;0.044916;0.044886
22,480,c22_f000480,outer,10,2793,359,306,71,311,385.639813820265,459.1292517006803,6636,1343.6123046875,0.0,7705;6510;5694;6179;3958;1616;4133;4352,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,480,c22_f000480,outer,14,1320,398,470,45,98,419.05833333333334,523.6484848484848,5021,1153.108642578125,0.0,2816;1526;735;847;383;78;517;640,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,480,c22_f000480,outer,1,1156,365,137,44,155,381.58737024221455,201.35813148788927,3087,677.002197265625,0.0,19693;19651;14323;16897;1733;1489;5112;13702,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,480,c22_f000480,outer,17,89,397,580,12,13,402.6741573033708,586.4494382022472,236,74.22647857666016,0.0,7904;33386;32165;7999;25534;17662;195;25355,1.000000;1.000000;1.000000;0.997692;0.974859;0.951148;0.951005;0.946944
22,540,c22_f000540,inner,22,89,448,456,9,25,453.7977528089888,468.65168539325845,1284,220.34271240234375,0.0,18845;34815;25651;32912;20268;5012;23465;13734,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999
22,540,c22_f000540,inner,24,49,416,569,9,10,420.3673469387755,573.1836734693877,244,54.8123779296875,0.0,1476;28395;25588;40615;10651;22852;28283;31891,1.000000;1.000000;1.000000;0.996885;0.915797;0.893889;0.870872;0.847856
22,540,c22_f000540,inner,23,105,377,566,18,10,387.44761904761907,569.6571428571428,448,19.758499145507812,0.0,42538;27343;24057;815;20225;8041;34924;38015,0.467494;0.453450;0.416389;0.363333;0.361383;0.361383;0.340787;0.324322
22,540,c22_f000540,inner,12,62,462,288,5,18,463.9032258064516,296.3709677419355,94,2.9178996086120605,0.0,24635;2411;27946;9426;40278;11711;21578;7097,0.340317;0.257222;0.149577;0.142139;0.094004;0.048058;0.045000;0.045000
22,540,c22_f000540,outer,10,1920,352,267,51,257,381.6958333333333,384.29010416666665,3657,601.2042236328125,0.0,13846;12224;10258;10645;1616;348;3423;4133,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,540,c22_f000540,outer,22,564,422,479,27,83,431.38829787234044,520.5443262411347,2956,705.7783203125,0.0,6949;6308;4160;5003;735;383;2088;3281,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,540,c22_f000540,outer,2,685,392,140,28,78,404.1299270072993,174.1795620437956,1587,429.58416748046875,0.0,31561;26493;13821;22516;1791;1733;12712;12802,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
22,540,c22_f000540,outer,27,591,383,579,59,32,404.5093062605753,599.7664974619289,841,231.41036987304688,0.0,18541;14415;10411;11873;3611;2596;8267;9035,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,0,c23_f000000,inner,12,266,389,384,11,43,394.5676691729323,408.42105263157896,1104,162.51507568359375,0.0,44650;10243;15943;35809;46577;21365;42915;30200,1.000000;1.000000;0.946944;0.893889;0.853327;0.840833;0.840833;0.821154
23,0,c23_f000000,inner,13,128,332,458,11,36,336.9453125,475.6171875,1487,204.4707489013672,0.0,26886;24206;14856;16075;7113;0;10645;12350,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,0,c23_f000000,inner,6,222,381,232,56,18,409.0315315315315,241.15315315315314,455,84.55134582519531,0.0,30066;9135;9343;10478;2450;41951;39964;34543,0.893889;0.840833;0.835233;0.817817;0.780740;0.776288;0.751641;0.734722
23,0,c23_f000000,inner,4,47,358,199,12,9,363.1063829787234,202.5744680851064,687,159.78683471679688,0.0,16454;20759;37207;32551;6557;3585;11566;24552,1.000000;1.000000;0.999937;0.990189;0.990149;0.954339;0.954339;0.954339
23,0,c23_f000000,outer,15,942,366,425,25,102,375.70063694267515,482.12420382165607,4084,639.2476806640625,0.0,15873;15112;13252;13349;4160;668;8264;9992,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,0,c23_f000000,outer,12,750,319,338,24,117,329.65866666666665,389.7973333333333,2197,461.102783203125,0.0,44356;28126;25257;27032;19214;7956;23664;24975,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,0,c23_f000000,outer,18,442,327,539,46,48,343.82579185520365,570.5067873303168,1916,362.4915771484375,0.0,18914;18158;13439;16056;4847;4219;8237;12903,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,0,c23_f000000,outer,17,363,356,521,51,28,383.40495867768595,535.3856749311295,1390,240.03533935546875,0.0,2816;19054;9098;29893;16562;24787;366;6956,1.000000;1.000000;1.000000;1.000000;1.000000;0.999995;0.999988;0.951148
23,60,c23_f000060,inner,16,108,388,341,9,26,391.8796296296296,354.44444444444446,965,166.1163787841797,0.0,46510;29941;42955;10414;22694;32399;9426;2411,1.000000;1.000000;0.997788;0.991915;0.973639;0.951364;0.946944;0.946944
23,60,c23_f000060,inner,17,114,394,378,10,31,398.53508771929825,394.0964912280702,651,65.4332275390625,0.0,37514;10598;30353;33274;11705;14587;5946;233,0.781197;0.694179;0.665916;0.649683;0.621271;0.611937;0.607142;0.593777
23,60,c23_f000060,inner,11,49,379,248,15,4,385.7959183673469,249.6530612244898,711,143.55274963378906,0.0,30066;9135;9343;2450;10478;13711;27333;42537,1.000000;1.000000;0.990189;0.954339;0.946944;0.915797;0.915797;0.915797
23,60,c23_f000060,inner,12,42,388,309,8,7,391.6904761904762,312.23809523809524,861,158.5590362548828,0.0,15199;46034;21166;40423;21451;11050;19597;10700,1.000000;1.000000;1.000000;0.999987;0.999961;0.997105;0.990189;0.973808
23,60,c23_f000060,outer,21,522,338,429,17,120,347.43295019157085,488.96360153256705,4555,1207.8388671875,0.0,4077;3994;1728;3310;409;0;489;829,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,60,c23_f000060,outer,11,1158,307,209,42,213,321.4291882556131,321.6839378238342,1395,246.86160278320312,0.0,6256;23747;14796;17839;7213;499;14050;28868,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,60,c23_f000060,outer,25,949,368,497,32,88,381.87565858798735,539.8524762908324,2207,231.65382385253906,0.0,38986;42690;25173;36625;34256;18819;42769;4160,1.000000;1.000000;1.000000;1.000000;0.953456;0.951148;0.946944;0.946944
23,60,c23_f000060,outer,14,627,378,250,57,68,399.6714513556619,277.70175438596493,1331,305.5946350097656,0.0,25261;23875;19764;21708;4210;2730;9699;19502,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,inner,20,158,366,409,25,21,378.87974683544303,419.19620253164555,1245,323.4452209472656,0.0,9151;7748;6256;7272;2117;1091;5129;5261,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,inner,19,155,404,356,20,35,413.53548387096777,372.16129032258067,628,123.5444564819336,0.0,29659;29215;27035;27815;16249;3355;19899;20265,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,inner,17,72,401,324,24,3,412.5,325.0,664,164.73928833007812,0.0,43332;27323;23610;23875;17031;9699;19526;21083,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,inner,18,48,397,344,6,12,399.5833333333333,349.4583333333333,787,197.12716674804688,0.0,24052;18968;10434;13483;3300;2094;3495;8945,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,outer,27,1189,347,409,27,116,357.1951219512195,472.3397813288478,4344,924.980224609375,0.0,7989;6814;4248;6734;2975;2631;3310;4045,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,outer,34,558,333,502,36,55,346.7204301075269,537.2275985663082,2400,713.9352416992188,0.0,6122;5694;4160;4917;847;78;1086;3567,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,outer,22,786,315,328,19,171,322.68066157760813,413.2188295165394,2023,412.7269287109375,0.0,25630;23360;14772;18420;10845;8602;11516;13396,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,120,c23_f000120,outer,33,1069,377,486,64,74,405.49391955098224,538.3479887745557,1052,120.05941772460938,0.0,28438;40353;20560;5323;40639;7947;19231;12624,0.809172;0.798555;0.778660;0.776466;0.766956;0.762523;0.718728;0.718727
23,180,c23_f000180,inner,20,167,318,382,5,45,320.5988023952096,405.7305389221557,516,64.39431762695312,0.0,25621;42361;30487;35809;41383;17343;44623;10635,1.000000;0.954339;0.946944;0.893889;0.785538;0.777514;0.773845;0.757075
23,180,c23_f000180,inner,16,73,398,294,8,13,401.13698630136986,300.2191780821918,513,63.310123443603516,0.0,17381;8181;35231;42774;4053;1436;2002;28446,1.000000;0.953011;0.946944;0.946944;0.946944;0.946944;0.912711;0.896473
23,180,c23_f000180,inner,11,50,404,268,11,11,408.96,272.9,349,65.10124969482422,0.0,28128;28288;33089;36696;17742;15088;28125;32505,1.000000;1.000000;0.935545;0.893889;0.889465;0.870872;0.870872;0.870872
23,180,c23_f000180,inner,7,44,324,202,9,8,328.15909090909093,205.36363636363637,38,0.8597642779350281,0.0,13813;23140;34382;8180;11325;32697;35836;14095,0.040653;0.040631;0.040594;0.040586;0.040545;0.040489;0.040245;0.034795
23,180,c23_f000180,outer,21,2371,365,347,79,191,407.77477857444114,446.6630113876002,5912,1099.36279296875,0.0,1890;1599;1023;1500;499;59;525;644,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,180,c23_f000180,outer,22,1320,322,425,61,137,350.919696969697,510.5143939393939,3795,1000.52197265625,0.0,6504;6308;4847;5886;1355;98;1687;3924,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,180,c23_f000180,outer,5,764,367,193,91,80,416.8324607329843,236.86780104712042,1707,343.2497253417969,0.0,9837;40315;22054;31997;16454;15663;44365;25666,1.000000;1.000000;1.000000;0.999999;0.951148;0.951148;0.924872;0.924872
23,180,c23_f000180,outer,14,467,317,281,14,98,323.4732334047109,327.0149892933619,409,29.53426742553711,0.0,32801;34330;17616;28413;8197;18270;41243;39852,0.533657;0.411780;0.393372;0.383696;0.372967;0.365763;0.365763;0.364425
23,240,c23_f000240,inner,19,205,384,367,16,40,391.6439024390244,389.35121951219514,939,123.04585266113281,0.0,11513;14903;43353;22617;18956;46568;34079;9037,0.999997;0.946944;0.946929;0.915797;0.893889;0.893889;0.875466;0.873982
23,240,c23_f000240,inner,17,69,390,305,7,14,392.59420289855075,311.6521739130435,944,120.37823486328125,0.0,44878;16218;1436;7854;16974;42491;26205;6029,1.000000;0.954339;0.946944;0.941203;0.900368;0.893889;0.893563;0.880319
23,240,c23_f000240,inner,21,76,395,520,12,9,400.0394736842105,523.5131578947369,690,108.51726531982422,0.0,41499;41999;8878;26605;46655;12213;14009;17985,1.000000;1.000000;0.999999;0.999997;0.954339;0.954339;0.946944;0.945767
23,240,c23_f000240,inner,20,36,334,427,5,11,335.55555555555554,432.25,649,135.69479370117188,0.0,15943;31236;21365;42915;10094;31601;20728;27724,1.000000;0.954230;0.946944;0.946944;0.946944;0.923928;0.915797;0.912711
23,240,c23_f000240,outer,21,756,338,435,39,106,360.8399470899471,483.5515873015873,4683,1059.1278076171875,0.0,1355;1089;654;804;58;52;98;561,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,240,c23_f000240,outer,22,696,336,530,71,33,375.39942528735634,550.7744252873563,2866,675.1005859375,0.0,12677;12638;6691;11816;735;691;2159;4219,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,240,c23_f000240,outer,20,861,382,406,44,118,404.2241579558653,480.3983739837398,2138,387.0311279296875,0.0,38483;37225;21640;23747;18107;11962;18342;19552,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,240,c23_f000240,outer,15,751,323,324,16,93,331.4860186418109,365.9906790945406,1314,188.20266723632812,0.0,31502;3751;14326;25621;17099;10243;36605;30500,1.000000;0.999921;0.997742;0.946944;0.946944;0.946944;0.946935;0.939861
23,300,c23_f000300,inner,13,235,393,329,12,56,400.36170212765956,357.4723404255319,1093,174.52188110351562,0.0,28918;42672;38295;17401;7166;1884;9495;29513,0.954339;0.946944;0.915797;0.893889;0.893889;0.882113;0.869788;0.868978
23,300,c23_f000300,inner,10,133,401,282,9,31,406.25563909774434,298.406015037594,877,125.04332733154297,0.0,3048;41276;29934;29647;14694;35896;5487;25187,0.990054;0.985280;0.905347;0.891672;0.882132;0.840782;0.822025;0.796383
23,300,c23_f000300,inner,19,64,383,519,10,8,388.046875,521.890625,482,67.49166870117188,0.0,23348;10258;11348;31668;26880;35051;34155;22864,0.998308;0.946944;0.893889;0.870872;0.840833;0.817817;0.817817;0.787778
23,300,c23_f000300,inner,5,83,365,178,6,23,367.421686746988,188.93975903614458,108,13.589258193969727,0.0,34879;30072;19374;36587;40534;26664;9459;20102,0.695711;0.607303;0.584612;0.582578;0.513874;0.483469;0.449829;0.448943
23,300,c23_f000300,outer,13,1487,317,314,53,213,335.6267652992602,420.950907868191,6348,1160.8447265625,0.0,7285;2975;2396;2584;561;489;1375;2088,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,300,c23_f000300,outer,8,480,369,201,36,76,391.26875,236.21666666666667,2535,545.199951171875,0.0,24124;22615;21207;22089;1902;1274;4605;13821,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,300,c23_f000300,outer,16,796,366,502,56,70,398.02386934673365,548.0402010050251,1448,252.3161163330078,0.0,28821;2855;772;16953;4642;30366;14943;13443,1.000000;1.000000;0.998485;0.986696;0.976142;0.961136;0.951148;0.947396
23,300,c23_f000300,outer,10,1024,264,254,62,63,298.8037109375,281.9951171875,95,2.5892248153686523,0.0,30772;39056;34803;46475;36780;44296;22835;43013,0.045433;0.042586;0.039401;0.039401;0.039344;0.039316;0.039158;0.038987
23,360,c23_f000360,inner,12,220,383,301,15,22,389.2318181818182,311.1045454545455,940,276.8487243652344,0.0,25796;25024;18798;23753;9036;7608;12416;18270,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,360,c23_f000360,inner,20,130,351,426,7,24,353.5846153846154,436.0692307692308,1679,374.5732421875,0.0,14110;13251;12921;12955;7941;5048;8185;12307,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,360,c23_f000360,inner,17,231,398,386,11,53,402.76190476190476,415.8874458874459,399,40.43985366821289,0.0,27891;39372;18529;3341;27833;27324;24435;41340,0.681667;0.680834;0.605594;0.575556;0.554915;0.529522;0.513449;0.482429
23,360,c23_f000360,inner,21,34,365,452,5,8,367.0,455.94117647058823,756,136.04415893554688,0.0,12776;37102;17497;30399;21285;18407;41490;25911,1.000000;1.000000;1.000000;1.000000;1.000000;0.999912;0.997394;0.990115
23,360,c23_f000360,outer,33,393,322,495,40,51,339.81933842239187,527.7251908396946,1921,555.764404296875,0.0,7932;6122;5003;5694;847;735;2058;3786,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,360,c23_f000360,outer,24,422,310,428,36,61,328.6777251184834,456.06161137440756,2109,349.9205322265625,0.0,8474;8410;7072;7964;4077;561;4248;6256,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,360,c23_f000360,outer,34,486,367,509,44,61,386.99588477366257,539.8539094650206,1805,256.7122497558594,0.0,22339;20607;16482;19707;9803;5101;10258;11348,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,360,c23_f000360,outer,6,813,367,200,73,125,412.42435424354244,259.6260762607626,689,139.97027587890625,0.0,21207;31054;30752;10733;13821;9231;27770;26493,1.000000;1.000000;1.000000;0.976138;0.946944;0.924872;0.924872;0.870872
23,420,c23_f000420,inner,21,216,317,410,11,50,319.625,438.39814814814815,1148,138.72396850585938,0.0,11639;6651;4248;6256;17170;18449;31471;10545,0.972480;0.946944;0.946944;0.946944;0.907239;0.893889;0.843577;0.838607
23,420,c23_f000420,inner,10,86,394,295,11,12,398.25581395348837,300.1046511627907,394,110.66000366210938,0.0,11497;33861;31374;34861;23981;40133;31619;15378,1.000000;1.000000;1.000000;0.999918;0.999776;0.998409;0.986691;0.952637
23,420,c23_f000420,inner,24,49,401,472,5,15,403.40816326530614,479.3469387755102,498,89.17205810546875,0.0,27022;34262;34279;43594;42888;41878;6846;32007,1.000000;0.997645;0.986147;0.984229;0.946944;0.946944;0.946944;0.946944
23,420,c23_f000420,inner,20,165,409,399,12,41,416.46060606060604,420.92121212121214,229,11.257102966308594,0.0,25621;35809;42361;10635;27829;2391;8654;30200,0.711706;0.681667;0.665916;0.573677;0.434552;0.324974;0.322446;0.301199
23,420,c23_f000420,outer,19,1594,345,412,60,140,370.974278544542,479.8732747804266,5483,1183.7630615234375,0.0,829;691;626;640;58;52;133;348,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,420,c23_f000420,outer,22,769,322,459,35,129,331.57997399219767,531.70611183355,2391,547.6419677734375,0.0,10779;8237;6514;7113;2088;1892;2396;5886,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,420,c23_f000420,outer,3,1399,251,127,85,191,295.7441029306648,229.93066476054324,415,92.67430114746094,0.0,32905;10664;25413;41932;7684;32465;19364;38230,0.996795;0.996133;0.951148;0.951148;0.946944;0.893889;0.867697;0.847856
23,420,c23_f000420,outer,15,521,314,308,15,96,320.7408829174664,351.8848368522073,988,144.64788818359375,0.0,2401;27175;13008;37541;17402;22928;36888;43794,1.000000;1.000000;1.000000;1.000000;1.000000;0.951148;0.938330;0.893889
23,480,c23_f000480,inner,10,321,389,294,13,51,393.1557632398754,320.45482866043614,1677,394.627685546875,0.0,22259;22204;16584;18910;13638;8158;14612;14938,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,480,c23_f000480,inner,6,76,377,248,10,20,381.5263157894737,258.0,869,105.14293670654297,0.0,37020;3335;40391;32121;18824;13216;29246;23788,0.787778;0.736653;0.720009;0.718520;0.718043;0.697763;0.681667;0.665973
23,480,c23_f000480,inner,5,53,362,197,12,8,367.8490566037736,201.11320754716982,578,106.26803588867188,0.0,6635;18298;34584;8769;13390;21470;27077;37635,1.000000;1.000000;0.987168;0.840813;0.838607;0.817817;0.805847;0.794800
23,480,c23_f000480,inner,12,52,401,380,5,13,403.1730769230769,386.5192307692308,424,47.012298583984375,0.0,14668;31217;29959;11705;30337;5946;17906;17854,0.787778;0.734722;0.711706;0.703395;0.680389;0.639904;0.628611;0.628611
23,480,c23_f000480,outer,14,1508,316,300,35,173,334.00928381962865,374.90848806366046,3394,745.0317993164062,0.0,12705;10148;7956;7989;3830;348;7113;7521,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,480,c23_f000480,outer,19,858,328,474,66,123,350.07342657342656,557.2062937062936,3159,866.8248901367188,0.0,13349;12903;11036;11855;7579;4371;8758;10779,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
23,480,c23_f000480,outer,18,1324,375,428,35,118,391.16163141993957,490.6359516616314,2553,282.0418701171875,0.0,43198;41253;28126;35284;22129;7406;24217;26099,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
